,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
6451,FALSE,Adolescent,Middle,Cautious,Current,Moderate,EggShell,Moderate,SportsCar,Poor,TwentyThou,TRUE,SubStandard,FALSE,Million,FALSE,Million,Secure,TRUE,Million,Thousand,FALSE,Thousand,Fair,TRUE,TenThou,Zero
6452,FALSE,Adolescent,Middle,Adventurous,Current,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One
6453,FALSE,Adolescent,Prole,Adventurous,Older,,EggShell,,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
6454,FALSE,Adult,Middle,Normal,Older,,EggShell,,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
6455,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
6456,FALSE,Adult,Middle,Normal,Older,,Football,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
6457,FALSE,Adult,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,TRUE,HundredThou,Poor,FALSE,Thousand,Many
6458,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
6459,FALSE,Senior,Middle,Cautious,Older,,EggShell,,Economy,Excellent,Domino,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
6460,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
6461,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
6462,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
6463,FALSE,Adolescent,Middle,Cautious,Older,Severe,Tank,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,Million,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6464,FALSE,Adult,Prole,Normal,Current,,EggShell,,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Zero
6465,FALSE,Adolescent,Prole,Cautious,Current,,Football,,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6466,FALSE,Adult,Middle,Adventurous,Older,,EggShell,,SportsCar,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
6467,FALSE,Adult,Middle,Normal,Current,,Football,,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
6468,FALSE,Adolescent,Prole,Adventurous,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
6469,FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,TenThou,FALSE,Thousand,Fair,FALSE,HundredThou,Many
6470,FALSE,Adult,Middle,Cautious,Current,,Football,,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6471,FALSE,Adolescent,Prole,Adventurous,Older,,Football,,FamilySedan,Poor,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
6472,FALSE,Senior,UpperMiddle,Adventurous,Current,,Football,,Luxury,Excellent,TwentyThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
6473,FALSE,Adult,Prole,Cautious,Older,,EggShell,,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
6474,FALSE,Adult,Prole,Normal,Current,,EggShell,,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
6475,FALSE,Adolescent,Middle,Normal,Older,,Tank,,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
6476,FALSE,Adult,Prole,Adventurous,Older,,Tank,,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,One
6477,FALSE,Adult,UpperMiddle,Cautious,Current,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6478,FALSE,Adult,Middle,Cautious,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,TRUE,TenThou,TenThou,TRUE,Thousand,Excellent,TRUE,Million,Many
6479,FALSE,Adult,UpperMiddle,Adventurous,Current,,EggShell,,SportsCar,Excellent,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
6480,FALSE,Senior,Prole,Normal,Current,Severe,EggShell,Severe,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,HundredThou,Good,TRUE,Thousand,Zero
6481,FALSE,Adult,Prole,Cautious,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
6482,FALSE,Adult,Prole,Normal,Older,Severe,Football,Severe,SportsCar,Poor,FiveThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,One
6483,FALSE,Adult,UpperMiddle,Normal,Current,,EggShell,,Luxury,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
6484,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
6485,FALSE,Adult,UpperMiddle,Normal,Current,,Tank,,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6486,TRUE,Adolescent,Middle,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
6487,FALSE,Senior,Middle,Normal,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
6488,FALSE,Adolescent,Middle,Normal,Current,,EggShell,,SportsCar,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
6489,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
6490,FALSE,Adult,Prole,Normal,Current,,EggShell,,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
6491,FALSE,Senior,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,Normal,Domino,FALSE,Normal,TRUE,TenThou,FALSE,FiveThou,City,TRUE,HundredThou,TenThou,TRUE,Million,Fair,FALSE,Thousand,Zero
6492,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
6493,FALSE,Adult,UpperMiddle,Normal,Current,,EggShell,,SportsCar,Poor,Domino,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,One
6494,FALSE,Adult,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,Domino,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,Million,HundredThou,FALSE,Thousand,Poor,FALSE,Thousand,Zero
6495,FALSE,Adult,Middle,Normal,Current,Mild,EggShell,Mild,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Many
6496,FALSE,Senior,Prole,Cautious,Current,Severe,Football,Severe,Economy,Poor,Domino,FALSE,SubStandard,TRUE,TenThou,FALSE,TenThou,City,TRUE,TenThou,TenThou,FALSE,Million,Good,TRUE,HundredThou,Many
6497,FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Rural,FALSE,TenThou,TenThou,FALSE,Thousand,Poor,FALSE,Thousand,Many
6498,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
6499,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
6500,FALSE,Adult,UpperMiddle,Adventurous,Older,,Football,,Luxury,Poor,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
6501,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6502,FALSE,Adult,UpperMiddle,Normal,Current,,EggShell,,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
6503,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Many
6504,FALSE,Senior,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
6505,FALSE,Adult,Prole,Adventurous,Older,Mild,Football,Mild,FamilySedan,Poor,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One
6506,FALSE,Adult,Prole,Psychopath,Current,,Football,,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many
6507,FALSE,Adolescent,Middle,Cautious,Older,,Football,,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
6508,FALSE,Adolescent,Middle,Adventurous,Older,Mild,Football,Mild,FamilySedan,Poor,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
6509,FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,TRUE,HundredThou,HundredThou,FALSE,TenThou,Poor,FALSE,Thousand,Zero
6510,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6511,FALSE,Adult,UpperMiddle,Cautious,Current,,EggShell,,SportsCar,Poor,Domino,TRUE,SubStandard,FALSE,Thousand,FALSE,Million,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
6512,FALSE,Adult,UpperMiddle,Normal,Current,Mild,Football,Mild,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
6513,FALSE,Adult,Prole,Adventurous,Older,,Football,,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
6514,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
6515,FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
6516,FALSE,Adult,UpperMiddle,Adventurous,Current,Moderate,Football,Moderate,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,Suburb,FALSE,Million,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,Many
6517,FALSE,Adult,Middle,Cautious,Older,Mild,Tank,Moderate,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,TenThou,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6518,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
6519,FALSE,Adolescent,Prole,Normal,Older,,EggShell,,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
6520,FALSE,Senior,UpperMiddle,Cautious,Current,,EggShell,,SportsCar,Excellent,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
6521,FALSE,Adult,Middle,Adventurous,Older,,EggShell,,SportsCar,Excellent,FiveThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
6522,FALSE,Adolescent,Middle,Adventurous,Older,Mild,Football,Mild,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
6523,TRUE,Adolescent,UpperMiddle,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
6524,FALSE,Adult,UpperMiddle,Cautious,Current,,Football,,Luxury,Excellent,Domino,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
6525,FALSE,Adolescent,UpperMiddle,Cautious,Current,Severe,Football,Severe,Luxury,Poor,FiftyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,Secure,TRUE,HundredThou,TenThou,TRUE,Thousand,Fair,TRUE,Thousand,Zero
6526,FALSE,Adult,Prole,Normal,Current,Severe,EggShell,Severe,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,TenThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,TenThou,Zero
6527,FALSE,Senior,UpperMiddle,Normal,Current,,EggShell,,SportsCar,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
6528,TRUE,Adolescent,UpperMiddle,Normal,Current,,Football,,Luxury,Excellent,TwentyThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
6529,FALSE,Senior,Prole,Cautious,Older,,EggShell,,SportsCar,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
6530,FALSE,Adult,Prole,Adventurous,Older,Severe,Football,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Fair,FALSE,TenThou,Many
6531,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
6532,FALSE,Senior,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
6533,FALSE,Adult,Prole,Cautious,Older,,Football,,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
6534,FALSE,Adult,Middle,Adventurous,Current,,EggShell,,Economy,Excellent,Domino,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
6535,TRUE,Adolescent,Middle,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
6536,FALSE,Adolescent,Prole,Adventurous,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
6537,FALSE,Adult,Prole,Normal,Older,,EggShell,,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
6538,FALSE,Adult,Middle,Normal,Current,,Football,,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Many
6539,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Zero
6540,FALSE,Adult,UpperMiddle,Normal,Older,,Football,,Luxury,Normal,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
6541,FALSE,Adolescent,Middle,Adventurous,Current,Moderate,Football,Moderate,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,HundredThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
6542,FALSE,Adolescent,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
6543,FALSE,Adult,UpperMiddle,Normal,Current,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,FALSE,HundredThou,TenThou,TRUE,TenThou,Good,TRUE,Thousand,Zero
6544,FALSE,Senior,UpperMiddle,Cautious,Current,,Tank,,Luxury,Poor,TwentyThou,TRUE,SubStandard,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,One
6545,FALSE,Adult,Middle,Cautious,Current,Mild,Tank,Moderate,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,TenThou,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6546,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
6547,FALSE,Adult,Middle,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One
6548,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
6549,FALSE,Adult,Prole,Cautious,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
6550,FALSE,Adult,Middle,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,Million,HundredThou,TRUE,Million,Poor,FALSE,Thousand,Zero
6551,FALSE,Senior,Prole,Normal,Older,,Football,,Economy,Normal,FiveThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
6552,TRUE,Adolescent,UpperMiddle,Normal,Current,Severe,Football,Severe,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,Secure,TRUE,Million,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Many
6553,FALSE,Adult,Middle,Normal,Older,,Tank,,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
6554,FALSE,Adult,Middle,Normal,Older,Mild,Tank,Moderate,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,HundredThou,HundredThou,FALSE,Thousand,Excellent,TRUE,Thousand,Many
6555,FALSE,Adult,Middle,Cautious,Current,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Secure,TRUE,TenThou,Thousand,TRUE,HundredThou,Fair,TRUE,Thousand,Many
6556,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
6557,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
6558,TRUE,Adolescent,UpperMiddle,Adventurous,Current,Moderate,EggShell,Moderate,SportsCar,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,FALSE,HundredThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Many
6559,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
